  1.180596, -3.925781,  4.000000,  5.000000,  0.000000, 11.000000,  8.000000
  0.176812,  0.058594,  1.000000,  6.000000,  0.000000, 12.000000,  8.000000
  0.907372,  4.101562,  1.000000,  5.000000,  0.000000,  6.000000,  3.000000
 -1.111823,  3.808594,  0.000000,  4.000000,  1.000000, 10.000000,  1.000000
  2.003652,  2.871094,  2.000000,  5.000000,  1.000000, 12.000000,  8.000000
 -0.440676,  2.929688,  1.000000,  5.000000,  1.000000,  9.000000,  7.000000
  0.033197,  2.109375,  0.000000,  6.000000,  0.000000,  8.000000,  8.000000
  1.703059,  0.410156,  2.000000,  6.000000,  0.000000,  5.000000,  3.000000
  1.137074, -6.855469,  1.000000,  5.000000,  0.000000,  2.000000,  1.000000
 -0.847837, -6.621094,  2.000000,  4.000000,  0.000000,  9.000000,  4.000000
 -0.454856, -0.585938,  4.000000,  4.000000,  2.000000, 11.000000, 10.000000
 -0.955330,  0.000000,  2.000000,  5.000000,  0.000000,  6.000000,  7.000000
 -0.728698, -2.343750,  1.000000,  4.000000,  2.000000,  9.000000,  3.000000
 -2.113489,  4.570312,  0.000000,  5.000000,  0.000000,  5.000000,  6.000000
 -0.578514,  5.507812,  3.000000,  4.000000,  2.000000, 12.000000,  8.000000
 -0.145965, 14.414062,  5.000000,  4.000000,  1.000000,  4.000000,  9.000000
 -0.521026, -1.699219,  1.000000,  6.000000,  0.000000,  1.000000,  4.000000
  1.433986, -1.816406,  1.000000,  6.000000,  0.000000, 10.000000,  5.000000
  0.348379,  4.687500,  2.000000,  5.000000,  0.000000,  6.000000,  3.000000
  0.543202,  2.460938,  0.000000,  6.000000,  0.000000, 13.000000,  8.000000
  0.176812,  3.691406,  1.000000,  6.000000,  0.000000,  8.000000,  4.000000
 -0.428200,  1.992188,  1.000000,  4.000000,  1.000000, 10.000000,  6.000000
 -1.080117,  3.164062,  0.000000,  5.000000,  0.000000,  3.000000,  3.000000
  0.927559,  4.277344,  1.000000,  5.000000,  0.000000,  3.000000,  4.000000
  0.863305, -1.992188,  2.000000,  4.000000,  0.000000, 10.000000,  3.000000
 -0.705600, -5.917969,  0.000000,  4.000000,  2.000000, 12.000000,  7.000000
 -0.346538,  2.519531,  2.000000,  4.000000,  0.000000, 10.000000,  8.000000
  0.426413, -4.980469,  1.000000,  6.000000,  0.000000,  3.000000,  5.000000
  1.109502, -2.343750,  2.000000,  4.000000,  0.000000,  2.000000,  5.000000
 -1.101344,  5.332031,  0.000000,  4.000000,  0.000000, 10.000000,  5.000000
  0.060510, 10.781250,  0.000000,  4.000000,  1.000000, 10.000000, 10.000000
  0.637561,  1.816406,  4.000000,  4.000000,  1.000000, 11.000000,  0.000000
 -2.136032, -3.457031,  2.000000,  5.000000,  0.000000,  5.000000,  4.000000
  0.981257,  4.687500,  0.000000,  5.000000,  0.000000,  2.000000,  6.000000
 -0.384953, -1.113281,  2.000000,  5.000000,  1.000000, 13.000000,  5.000000
  1.622282,  6.972656,  1.000000,  6.000000,  1.000000,  4.000000,  4.000000
  0.551667,  0.820312,  3.000000,  5.000000,  0.000000, 11.000000,  9.000000
  0.296421,  6.093750,  1.000000,  5.000000,  0.000000, 13.000000,  9.000000
  0.505534, -2.402344,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.329920,  2.460938,  0.000000,  6.000000,  0.000000, 10.000000,  6.000000
  0.315074,  3.046875,  3.000000,  6.000000,  0.000000, 13.000000,  5.000000
  1.526909,  0.644531,  4.000000,  5.000000,  1.000000, 12.000000,  8.000000
 -0.907372, -0.292969,  1.000000,  6.000000,  0.000000,  9.000000,  5.000000
  0.474213, -1.933594,  1.000000,  6.000000,  0.000000,  4.000000,  4.000000
 -0.124677,  0.820312,  1.000000,  6.000000,  0.000000,  5.000000,  4.000000
 -0.374030,  0.292969,  0.000000,  6.000000,  0.000000,  4.000000,  2.000000
 -1.732265, -7.851562,  1.000000,  6.000000,  0.000000,  8.000000,  5.000000
 -0.644005, -5.156250,  1.000000,  6.000000,  0.000000, 12.000000, 10.000000
  0.266370,  1.992188,  2.000000,  4.000000,  2.000000, 12.000000,  8.000000
  0.194092, -0.351562,  0.000000,  6.000000,  0.000000,  5.000000,  3.000000
  0.218950, -5.273438,  0.000000,  6.000000,  0.000000,  7.000000,  6.000000
 -0.288932, -3.164062,  1.000000,  5.000000,  0.000000, 12.000000,  5.000000
  1.447994,-12.011719,  3.000000,  5.000000,  0.000000, 12.000000,  7.000000
 -0.315074,  1.699219,  4.000000,  4.000000,  1.000000, 10.000000,  7.000000
  1.012969,  0.878906,  1.000000,  5.000000,  0.000000,  3.000000,  5.000000
  0.230379, -7.734375,  1.000000,  6.000000,  0.000000,  7.000000,  3.000000
  0.611552,  7.675781,  3.000000,  5.000000,  1.000000, 13.000000,  5.000000
 -0.342853, -2.109375,  3.000000,  5.000000,  1.000000, 12.000000,  8.000000
  0.904658, -3.750000,  1.000000,  6.000000,  0.000000,  7.000000,  3.000000
 -0.629474,  4.394531,  3.000000,  6.000000,  0.000000, 11.000000,  6.000000
  2.154075,  0.820312,  1.000000,  5.000000,  0.000000,  6.000000,  5.000000
  0.502076, -3.164062,  3.000000,  5.000000,  0.000000,  5.000000,  2.000000
  0.776882, -4.980469,  1.000000,  4.000000,  1.000000, 10.000000,  3.000000
 -0.037101, -7.734375,  1.000000,  5.000000,  1.000000, 12.000000,  9.000000
 -0.064409, -2.050781,  1.000000,  5.000000,  1.000000,  9.000000, 10.000000
  0.731753,  4.277344,  0.000000,  6.000000,  0.000000, 11.000000,  3.000000
  1.900400,  3.164062,  2.000000,  6.000000,  0.000000, 10.000000,  5.000000
 -0.370380,  2.402344,  1.000000,  6.000000,  0.000000,  8.000000,  6.000000
  0.588487,  6.738281,  2.000000,  4.000000,  0.000000, 11.000000,  7.000000
  0.302028, -0.468750,  4.000000,  4.000000,  2.000000, 12.000000,  3.000000
  0.752975, -5.683594,  2.000000,  5.000000,  0.000000,  7.000000,  9.000000
  0.258819, -2.578125,  1.000000,  4.000000,  2.000000,  6.000000,  7.000000
 -0.222762, -5.625000,  4.000000,  4.000000,  2.000000, 10.000000,  9.000000
 -1.887757, -1.523438,  1.000000,  6.000000,  0.000000, 12.000000,  9.000000
 -0.392211, -7.089844,  0.000000,  6.000000,  0.000000, 14.000000,  6.000000
  0.167189, -1.054688,  2.000000,  6.000000,  0.000000,  6.000000,  4.000000
 -1.016723, -0.703125,  3.000000,  4.000000,  0.000000, 11.000000,  5.000000
  0.315074,-10.664062,  1.000000,  5.000000,  1.000000, 12.000000,  8.000000
  0.009765, -4.277344,  0.000000,  6.000000,  0.000000,  5.000000,  6.000000
 -0.130489, -2.167969,  2.000000,  4.000000,  2.000000, 11.000000,  8.000000
  0.836482,  1.816406,  2.000000,  5.000000,  1.000000, 11.000000,  9.000000
 -0.272023, -4.511719,  0.000000,  6.000000,  0.000000,  6.000000,  6.000000
  0.234182,  4.863281,  1.000000,  6.000000,  0.000000, 12.000000,  8.000000
  0.381317,  0.117188,  0.000000,  6.000000,  0.000000,  6.000000,  6.000000
  0.390398, -3.398438,  0.000000,  6.000000,  0.000000,  7.000000,  6.000000
  0.453088,  2.812500,  1.000000,  6.000000,  0.000000,  9.000000,  6.000000
  1.446253, -2.578125,  0.000000,  6.000000,  0.000000,  5.000000,  6.000000
  0.996574, -2.109375,  0.000000,  5.000000,  0.000000,  3.000000,  1.000000
 -0.101389, -6.386719,  1.000000,  4.000000,  1.000000,  5.000000,  7.000000
 -0.234182, -1.992188,  2.000000,  5.000000,  1.000000, 12.000000,  3.000000
 -0.272023,  0.644531,  1.000000,  6.000000,  0.000000,  6.000000,  6.000000
 -1.935230,  3.925781,  1.000000,  6.000000,  0.000000,  9.000000,  4.000000
  0.606633,  6.562500,  1.000000,  4.000000,  2.000000, 12.000000,  1.000000
  1.302404, -0.351562,  1.000000,  5.000000,  0.000000,  4.000000,  6.000000
  0.005859, -7.089844,  1.000000,  6.000000,  0.000000,  6.000000,  2.000000
 -0.363065, -1.582031,  0.000000,  5.000000,  0.000000, 12.000000,  2.000000
  0.078046,  1.464844,  2.000000,  6.000000,  0.000000, 12.000000,  8.000000
 -0.881374,  1.464844,  0.000000,  5.000000,  0.000000, 12.000000,  8.000000
  0.538106, -3.574219,  0.000000,  4.000000,  0.000000, 11.000000,  8.000000
 -1.043927, -4.980469,  2.000000,  5.000000,  0.000000,  7.000000,  3.000000
 -0.697828, -1.523438,  2.000000,  5.000000,  1.000000,  3.000000,  5.000000
  1.720137,  0.644531,  2.000000,  5.000000,  0.000000, 13.000000,  6.000000
 -0.397641, -3.164062,  3.000000,  6.000000,  0.000000, 11.000000,  8.000000
 -0.656822,  0.644531,  1.000000,  5.000000,  1.000000,  5.000000,  5.000000
 -0.236082,-10.488281,  0.000000,  6.000000,  0.000000, 10.000000,  3.000000
  0.298291,  3.398438,  0.000000,  6.000000,  0.000000,  7.000000,  5.000000
  0.919520,  1.289062,  1.000000,  6.000000,  0.000000,  7.000000,  5.000000
  0.526165, 11.601562,  3.000000,  4.000000,  2.000000, 11.000000,  7.000000
 -0.939531,  5.976562,  1.000000,  6.000000,  0.000000,  8.000000,  3.000000
  0.688453,  5.214844,  1.000000,  6.000000,  0.000000,  7.000000,  5.000000
 -0.180656,-10.429688,  2.000000,  5.000000,  1.000000, 11.000000,  9.000000
  0.923545, -4.335938,  1.000000,  6.000000,  0.000000,  8.000000,  4.000000
  0.126615, -1.992188,  0.000000,  5.000000,  1.000000,  5.000000,  4.000000
 -1.767843, -2.578125,  0.000000,  6.000000,  0.000000,  5.000000,  3.000000
 -0.463675, 12.011719,  5.000000,  4.000000,  2.000000, 10.000000, 10.000000
 -1.164040,  0.351562,  2.000000,  6.000000,  0.000000, 10.000000,  5.000000
 -1.819064, -6.621094,  1.000000,  6.000000,  0.000000,  6.000000,  5.000000
  1.249811,  2.929688,  4.000000,  5.000000,  0.000000, 12.000000,  3.000000
 -0.927559, -6.562500,  2.000000,  5.000000,  0.000000, 10.000000,  5.000000
  1.076544,  0.761719,  2.000000,  5.000000,  0.000000,  7.000000,  5.000000
  0.316933,  1.816406,  0.000000,  4.000000,  0.000000,  9.000000,  5.000000
 -1.231043,-10.781250,  3.000000,  4.000000,  1.000000,  8.000000,  5.000000
 -0.253147, -1.171875,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
 -1.423363, 12.070312,  1.000000,  4.000000,  0.000000,  3.000000,  8.000000
 -0.825038,  1.523438,  3.000000,  5.000000,  1.000000, 12.000000,  6.000000
 -0.705600, -1.406250,  2.000000,  6.000000,  0.000000, 11.000000,  9.000000
 -0.934223,  4.218750,  1.000000,  6.000000,  0.000000,  6.000000,  1.000000
 -1.760039, 10.781250,  0.000000,  4.000000,  1.000000,  7.000000,  0.000000
 -0.089723,  2.167969,  1.000000,  6.000000,  0.000000,  5.000000,  6.000000
 -0.241778,  1.640625,  2.000000,  6.000000,  0.000000, 10.000000,  8.000000
 -0.631094,-10.312500,  1.000000,  6.000000,  0.000000,  8.000000,  6.000000
 -0.262597, -0.058594,  0.000000,  5.000000,  1.000000,  3.000000,  3.000000
  1.986439,  0.117188,  3.000000,  5.000000,  1.000000,  6.000000,  4.000000
 -0.666373, -4.277344,  2.000000,  4.000000,  2.000000, 11.000000,  5.000000
 -1.821530, -9.023438,  2.000000,  4.000000,  0.000000,  9.000000,  6.000000
  0.207492,  4.277344,  4.000000,  4.000000,  2.000000,  9.000000,  0.000000
 -1.794080,  0.058594,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.672711, -6.621094,  3.000000,  5.000000,  1.000000, 13.000000,  8.000000
 -0.251254, -2.402344,  2.000000,  6.000000,  0.000000,  2.000000,  6.000000
 -1.821530, -9.023438,  2.000000,  4.000000,  0.000000,  9.000000,  6.000000
  0.794572, -8.671875,  1.000000,  4.000000,  1.000000, 11.000000,  6.000000
 -2.421661,  0.468750,  1.000000,  4.000000,  0.000000,  1.000000,  1.000000
 -0.190256, -5.625000,  2.000000,  5.000000,  0.000000, 12.000000,  5.000000
  0.960556,  3.164062,  2.000000,  5.000000,  0.000000, 11.000000,  0.000000
 -0.270140,  0.351562,  3.000000,  6.000000,  0.000000,  7.000000,  6.000000
  0.845006, -1.347656,  1.000000,  6.000000,  0.000000,  9.000000,  6.000000
  0.449548,  1.464844,  0.000000,  6.000000,  0.000000,  6.000000,  1.000000
 -0.456622,  0.000000,  1.000000,  6.000000,  0.000000,  8.000000,  3.000000
 -0.746940, -5.742188,  1.000000,  5.000000,  0.000000,  5.000000,  3.000000
  0.606633,  4.335938,  4.000000,  4.000000,  0.000000,  6.000000,  3.000000
  0.201753,  3.281250,  2.000000,  4.000000,  0.000000, 10.000000,  5.000000
 -2.079442,  5.097656,  2.000000,  6.000000,  0.000000,  5.000000,  2.000000
  0.178734, -4.335938,  2.000000,  6.000000,  0.000000,  8.000000,  5.000000
  0.740883, -4.570312,  4.000000,  4.000000,  0.000000, 10.000000,  8.000000
 -0.460151,  2.695312,  0.000000,  5.000000,  0.000000,  1.000000,  5.000000
 -2.372675, -4.863281,  1.000000,  4.000000,  0.000000,  8.000000,  6.000000
  1.760039, -3.164062,  0.000000,  5.000000,  1.000000,  6.000000,  4.000000
  1.335547,  0.351562,  2.000000,  6.000000,  0.000000,  8.000000,  5.000000
  1.116453,  4.570312,  4.000000,  4.000000,  1.000000,  8.000000,  6.000000
 -0.074151, -3.984375,  2.000000,  4.000000,  0.000000, 10.000000,  5.000000
  0.524453, -5.683594,  1.000000,  5.000000,  1.000000, 10.000000,  5.000000
  0.505534,  4.804688,  1.000000,  6.000000,  0.000000,  7.000000,  6.000000
  0.458387,  3.515625,  2.000000,  6.000000,  0.000000,  5.000000,  7.000000
  0.062459, -5.273438,  2.000000,  5.000000,  1.000000, 10.000000,  8.000000
 -1.260110, -1.406250,  1.000000,  4.000000,  0.000000,  9.000000,  4.000000
  0.159479, -0.234375,  4.000000,  4.000000,  2.000000, 10.000000,  7.000000
  0.644005, -4.277344,  2.000000,  6.000000,  0.000000,  6.000000,  5.000000
  1.020467,  1.582031,  1.000000,  5.000000,  0.000000, 11.000000,  5.000000
 -0.508987,  2.519531,  0.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.737845,  0.292969,  2.000000,  6.000000,  0.000000,  8.000000,  2.000000
  0.526165,  4.218750,  4.000000,  5.000000,  1.000000, 10.000000, 10.000000
 -0.272023, -3.281250,  4.000000,  5.000000,  1.000000,  8.000000,  5.000000
  0.800423,  9.375000,  1.000000,  5.000000,  1.000000, 10.000000,  6.000000
  0.359400,  8.496094,  2.000000,  6.000000,  0.000000,  7.000000,  4.000000
  1.997946,  1.933594,  1.000000,  6.000000,  0.000000,  8.000000,  6.000000
 -1.455798,  2.636719,  1.000000,  6.000000,  0.000000,  7.000000,  5.000000
  0.877224, -4.101562,  2.000000,  5.000000,  0.000000, 10.000000,  8.000000
 -2.077517,  0.058594,  0.000000,  6.000000,  0.000000,  6.000000,  4.000000
 -0.682174,  2.636719,  2.000000,  6.000000,  0.000000,  6.000000,  4.000000
  0.236082, -2.695312,  1.000000,  6.000000,  0.000000,  6.000000,  5.000000
  0.609914, -5.449219,  0.000000,  6.000000,  0.000000,  8.000000,  4.000000
  0.348379,  3.046875,  1.000000,  6.000000,  0.000000,  6.000000,  7.000000
  1.756770,  4.746094,  0.000000,  6.000000,  0.000000,  8.000000,  3.000000
 -1.147256,  3.515625,  1.000000,  5.000000,  0.000000,  8.000000,  4.000000
 -0.142099,  4.101562,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.541505,  0.058594,  2.000000,  6.000000,  0.000000,  4.000000,  5.000000
 -0.912784, -3.515625,  2.000000,  5.000000,  1.000000, 12.000000,  9.000000
 -0.381317,  7.617188,  4.000000,  6.000000,  0.000000,  9.000000,  8.000000
 -1.021712,  0.351562,  4.000000,  4.000000,  1.000000, 13.000000,  4.000000
  0.449548, -3.691406,  0.000000,  6.000000,  0.000000,  7.000000,  3.000000
 -0.167189,  2.226562,  2.000000,  6.000000,  0.000000,  7.000000,  5.000000
 -2.322728, -3.808594,  2.000000,  5.000000,  0.000000,  0.000000,  3.000000
 -0.249361,  7.382812,  2.000000,  4.000000,  1.000000, 12.000000,  3.000000
  0.810608,  1.113281,  2.000000,  6.000000,  0.000000,  8.000000,  3.000000
 -0.132425, -1.640625,  2.000000,  4.000000,  2.000000, 10.000000,  4.000000
 -1.596744, -0.117188,  1.000000,  6.000000,  1.000000,  6.000000,  4.000000
 -1.971072,  0.117188,  1.000000,  6.000000,  0.000000,  8.000000,  6.000000
 -0.588487,  4.570312,  2.000000,  6.000000,  0.000000,  3.000000,  5.000000
  1.151754,  1.816406,  1.000000,  6.000000,  0.000000, 11.000000,  9.000000
  0.021483,  6.855469,  2.000000,  4.000000,  2.000000, 11.000000,  8.000000
 -0.479464, -9.492188,  2.000000,  6.000000,  0.000000,  8.000000,  5.000000
 -0.386769, -0.234375,  1.000000,  6.000000,  0.000000,  6.000000,  7.000000
 -1.032868,  4.980469,  2.000000,  5.000000,  0.000000,  7.000000,  3.000000
 -1.070567, -1.640625,  3.000000,  4.000000,  1.000000, 10.000000,  6.000000
 -0.142099, -4.335938,  1.000000,  5.000000,  1.000000, 10.000000,  7.000000
 -1.463547,  3.105469,  0.000000,  4.000000,  0.000000, 12.000000,  6.000000
 -0.213224,  3.164062,  0.000000,  6.000000,  0.000000, 11.000000,  8.000000
 -0.239880, -8.437500,  4.000000,  6.000000,  0.000000, 12.000000,  8.000000
 -2.310521,  5.507812,  1.000000,  5.000000,  0.000000,  4.000000,  2.000000
  0.526165, -2.109375,  3.000000,  5.000000,  1.000000,  9.000000,  7.000000
  0.144033,  1.582031,  2.000000,  5.000000,  1.000000, 11.000000,  6.000000
  0.197924,  2.753906,  2.000000,  4.000000,  0.000000,  2.000000,  8.000000
  2.076071, -0.996094,  1.000000,  6.000000,  0.000000,  7.000000,  4.000000
 -1.218364,  4.042969,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.935552,  7.617188,  3.000000,  5.000000,  0.000000, 13.000000,  8.000000
 -0.384953, -0.761719,  1.000000,  6.000000,  0.000000,  4.000000,  5.000000
 -0.292679, -3.632812,  1.000000,  6.000000,  0.000000,  6.000000,  6.000000
 -1.052464, -8.320312,  1.000000,  5.000000,  0.000000,  3.000000,  6.000000
 -0.626228,  6.386719,  2.000000,  5.000000,  0.000000,  7.000000,  5.000000
  1.735610, -2.753906,  2.000000,  6.000000,  0.000000,  7.000000,  2.000000
 -0.201753, -6.328125,  4.000000,  5.000000,  1.000000, 12.000000,  8.000000
 -1.161816,  1.464844,  1.000000,  5.000000,  0.000000,  3.000000,  2.000000
  0.087778, 14.062500,  4.000000,  5.000000,  0.000000,  6.000000,  6.000000
 -0.685316,-10.136719,  3.000000,  5.000000,  0.000000,  6.000000,  5.000000
  0.205580,  0.000000,  1.000000,  5.000000,  0.000000,  8.000000,  4.000000
 -0.877224,  0.585938,  1.000000,  5.000000,  0.000000,  4.000000,  7.000000
 -1.330733, -3.457031,  1.000000,  5.000000,  1.000000, 11.000000,  5.000000
 -0.205580,  2.578125,  2.000000,  5.000000,  1.000000,  4.000000,  4.000000
 -0.050759,  0.000000,  0.000000,  6.000000,  0.000000,  6.000000,  7.000000
 -0.804797,  5.097656,  0.000000,  4.000000,  1.000000, 10.000000,  8.000000
 -0.671129,  2.695312,  2.000000,  6.000000,  0.000000,  6.000000,  4.000000
  0.730226,  0.410156,  3.000000,  6.000000,  0.000000, 12.000000,  8.000000
 -0.174888, -0.527344,  0.000000,  6.000000,  0.000000,  7.000000,  6.000000
  0.660011, -7.207031,  1.000000,  6.000000,  0.000000, 11.000000,  5.000000
  1.904391, -1.640625,  1.000000,  6.000000,  0.000000,  4.000000,  5.000000
  0.491669, -4.042969,  4.000000,  4.000000,  2.000000, 11.000000,  7.000000
  1.421583, -0.644531,  1.000000,  6.000000,  0.000000,  4.000000,  4.000000
 -0.461914, -4.042969,  4.000000,  4.000000,  1.000000, 11.000000,  2.000000
  1.027921,  2.226562,  1.000000,  5.000000,  0.000000,  5.000000,  3.000000
  1.838028, -6.386719,  1.000000,  6.000000,  0.000000,  3.000000,  5.000000
 -0.368553,  3.867188,  1.000000,  6.000000,  0.000000,  6.000000,  6.000000
 -0.543202, -2.519531,  4.000000,  4.000000,  0.000000, 10.000000,  8.000000
  0.243675, -7.910156,  5.000000,  4.000000,  2.000000, 11.000000,  9.000000
 -1.234192,  2.343750,  2.000000,  6.000000,  0.000000,  8.000000,  6.000000
 -0.671129, -3.339844,  2.000000,  4.000000,  1.000000, 11.000000,  3.000000
 -1.186065, -1.171875,  2.000000,  6.000000,  0.000000, 13.000000,  5.000000
  1.326866,-14.765625,  5.000000,  5.000000,  0.000000, 12.000000, 10.000000
 -0.686885, -4.335938,  1.000000,  6.000000,  0.000000, 10.000000,  6.000000
 -0.521026,  0.878906,  3.000000,  4.000000,  0.000000, 11.000000,  3.000000
 -0.215134,  0.000000,  0.000000,  5.000000,  0.000000,  4.000000,  5.000000
 -1.274379, -3.984375,  2.000000,  5.000000,  0.000000,  6.000000,  7.000000
 -1.561207,  0.644531,  0.000000,  6.000000,  1.000000, 12.000000,  5.000000
  2.271405,  2.636719,  1.000000,  4.000000,  0.000000,  8.000000,  6.000000
 -0.626228, -0.058594,  5.000000,  4.000000,  2.000000, 11.000000,  7.000000
 -0.644005, -2.167969,  1.000000,  6.000000,  0.000000,  5.000000,  4.000000
 -0.778364,  1.171875,  3.000000,  5.000000,  1.000000, 11.000000,  8.000000
  0.752975, -2.050781,  1.000000,  6.000000,  0.000000, 10.000000,  3.000000
 -1.860816,  0.527344,  2.000000,  6.000000,  0.000000, 13.000000,  5.000000
 -0.996574,  3.339844,  0.000000,  5.000000,  0.000000,  7.000000,  2.000000
 -1.286472, -1.464844,  2.000000,  5.000000,  0.000000,  4.000000,  5.000000
 -1.377992,  3.164062,  2.000000,  6.000000,  0.000000,  5.000000,  4.000000
 -2.385590,  0.996094,  4.000000,  5.000000,  0.000000, 10.000000,  5.000000
 -0.277668, -2.753906,  2.000000,  5.000000,  0.000000,  5.000000,  2.000000
 -0.652026,  2.343750,  3.000000,  6.000000,  0.000000,  5.000000,  5.000000
  0.422834, -5.273438,  0.000000,  5.000000,  1.000000, 12.000000,  8.000000
  1.141609, -0.820312,  0.000000,  4.000000,  0.000000,  6.000000,  5.000000
  0.163335, -3.457031,  1.000000,  6.000000,  0.000000,  7.000000,  5.000000
 -0.527875,  2.109375,  1.000000,  6.000000,  0.000000,  7.000000,  4.000000
 -0.604991,  3.632812,  3.000000,  4.000000,  2.000000, 11.000000,  6.000000
  0.145965,  4.042969,  0.000000,  5.000000,  1.000000,  4.000000,  5.000000
 -0.397641, -0.761719,  3.000000,  5.000000,  1.000000, 12.000000,  5.000000
 -0.922205, -1.933594,  1.000000,  5.000000,  1.000000, 10.000000,  4.000000
  0.481212,  0.761719,  2.000000,  6.000000,  0.000000,  7.000000,  6.000000
 -0.816397,  3.164062,  4.000000,  5.000000,  1.000000, 13.000000,  7.000000
  0.171040, -4.804688,  1.000000,  5.000000,  0.000000,  6.000000,  5.000000
 -0.868889,  7.792969,  1.000000,  6.000000,  0.000000,  4.000000,  5.000000
  0.600055,  2.109375,  2.000000,  4.000000,  2.000000,  9.000000,  5.000000
  0.885511,  9.082031,  4.000000,  5.000000,  0.000000,  8.000000,  5.000000
 -0.521026,  1.523438,  2.000000,  4.000000,  1.000000, 13.000000,  6.000000
  0.601702, -2.226562,  4.000000,  4.000000,  1.000000, 12.000000,  8.000000
  0.644005,-10.253906,  1.000000,  6.000000,  0.000000,  5.000000,  5.000000
